Pos;Artist and Title;SONG NAME;ARTIST NAME;Wks;T10;Pk;(x?);PkStreams;Total;ARTIST URL;TRACK
4104;Ava Max†-†Who's Laughing Now;Who's Laughing Now;Ava Max;1;;197;;4,526,982;4,526,982;4npEfmQ6YuiwW1GpUmaq3F;2ICse7t8MB60EFk6o9aUyw
4105;Lana Del Rey†-†California;California;Lana Del Rey;1;;199;;4,524,332;4,524,332;00FQb4jTyendYWaN8pK0wa;7oTE1KmtU2ml9zBhv9Reao
4106;Tyler, The Creator†-†OKRA;OKRA;Tyler, The Creator;1;;138;;4,523,203;4,523,203;4V8LLVI7PbaPR0K2TGSxFF;74ZovzRxHBvCq5yIwe8boh
4107;Madison Beer†-†Hurts Like Hell;Hurts Like Hell;Madison Beer;1;;170;;4,519,238;4,519,238;2kRfqPViCqYdSGhYSM9R0Q;3WefHNGtjexZvi66ZEx9u4
4108;Drake†-†Trust Issues;Trust Issues;Drake;1;;179;;4,517,847;4,517,847;3TVXtAsR1Inumwj472S9r4;4Wjhj0WjkyECccfHVIgaTq
4109;Julia Michaels†-†What A Time;What A Time;Julia Michaels;1;;191;;4,516,584;4,516,584;0ZED1XzwlLHW4ZaG4lOT6m;5WtfUKzXircvW8l5aaVZWT
4110;Twenty One Pilots†-†Cut My Lip;Cut My Lip;Twenty One Pilots;1;;172;;4,513,910;4,513,910;3YQKmKGau1PzlVlkL1iodx;6gFtgkh8ShkrJn52Cbdhxy
4111;Fero47†-†NENENE;NENENE;Fero47;1;;200;;4,507,145;4,507,145;4A7HeXSd4HtQuf6IR5XZ1b;5AiqL0ezAAauDuVK5EJvXU
4112;Chance the Rapper†-†65th & Ingleside;65th & Ingleside;Chance the Rapper;1;;148;;4,499,916;4,499,916;1anyVhU62p31KFi8MEzkbf;5H0NU2sHWUnWCcZyYlX46X
4113;XXXTENTACION†-†Dead Inside (Interlude);Dead Inside (Interlude);XXXTENTACION;1;;129;;4,496,232;4,496,232;15UsOTVnJzReFVN1VCnxy4;2vQwlW8H1jFveGNXwZfJCV
4114;Quavo†-†RERUN;RERUN;Quavo;1;;160;;4,496,094;4,496,094;0VRj0yCOv2FXJNP47XQnx5;0JYAsQJWIuaYUvZGF1qapT
4115;Bad Bunny†-†Dime Si Te Acuerdas;Dime Si Te Acuerdas;Bad Bunny;1;;153;;4,494,278;4,494,278;4q3ewBCX7sLwd24euuV69X;49VSioK272TASR4r9vRTuP
4116;Anuel Aa†-†T˙ No Amas;T√∫ No Amas;Anuel Aa;1;;188;;4,492,902;4,492,902;2R21vXR83lH98kGeO99Y66;5J64qSSq0VZuh0CiI9o9Nq
4117;Logic†-†COMMANDO;COMMANDO;Logic;1;;183;;4,492,703;4,492,703;4xRYI6VqpkE3UwrDrAZL8L;2SDFznsHkeFXiPFwN0npVM
4118;Jax Jones†-†Harder;Harder;Jax Jones;1;;199;;4,484,835;4,484,835;4Q6nIcaBED8qUel8bBx6Cr;5RgBnDtHKFHgtVdqabjGE3
4119;A$AP Rocky†-†Buck Shots;Buck Shots;A$AP Rocky;1;;176;;4,479,406;4,479,406;13ubrt8QOOCPljQ2FL1Kca;6ImrWnhjEOw5re3cGLMIHJ
4120;Sam Hunt†-†Leave The Night On;Leave The Night On;Sam Hunt;4;;127;;1,188,809;4,477,751;2kucQ9jQwuD8jWdtR9Ef38;3wx2kQWPn9p5UppQbNhPAk
4121;Quavo†-†BIGGEST ALLEY OOP;BIGGEST ALLEY OOP;Quavo;1;;161;;4,476,183;4,476,183;0VRj0yCOv2FXJNP47XQnx5;6Q36XucqrejMId3RydVhch
4122;P!nk†-†Revenge;Revenge;P!nk;1;;125;;4,476,100;4,476,100;1KCSPY1glIKqW2TotWuXOR;3OEer2dQj1eWhSqxatGiru
4123;Big Sean†-†Jump Out The Window;Jump Out The Window;Big Sean;1;;112;;4,472,401;4,472,401;0c173mlxpT3dSFRgMO8XPh;1jQsKN68yE94tMYml0wHMd
4124;Anuel Aa†-†El Manual;El Manual;Anuel Aa;1;;189;;4,470,597;4,470,597;2R21vXR83lH98kGeO99Y66;7kOf0qHO4Rcwk6QJifZDRJ
4125;TOMORROW X TOGETHER†-†CROWN;CROWN;TOMORROW X TOGETHER;1;;195;;4,467,968;4,467,968;0ghlgldX5Dd6720Q3qFyQB;32h6yQGn4oAhZ0HRsTMX26
4126;Rauw Alejandro†-†Que Le De;Que Le De;Rauw Alejandro;1;;196;;4,465,013;4,465,013;1mcTU81TzQhprhouKaTkpq;08aYFNUTIOMGq93e2VSArQ
4127;Ufo361†-†Nummer;Nummer;Ufo361;1;;187;;4,462,744;4,462,744;5pVRwX5ZQR7hfJ18w8ZYkl;4kna7DSzKjH1Be7Y3XYxYL
4128;Lady Gaga†-†Look What I Found;Look What I Found;Lady Gaga;1;;174;;4,461,695;4,461,695;1HY2Jd0NmPuamShAr6KMms;1l9G7M8gNyQsgOGWZGoQsT
4129;The Chainsmokers†-†Young;Young;The Chainsmokers;1;;123;;4,461,249;4,461,249;69GGBxA162lTqCwzJG5jLp;1KeZgPUr54C8iz3FjqzVoz
4130;Linkin Park†-†Battle Symphony;Battle Symphony;Linkin Park;1;;119;;4,460,984;4,460,984;6XyY86QOPPrYVGvF9ch6wz;3FQCJI2t5LTbsRPfYVBSVB
4131;ZÈ Neto & Cristiano†-†NotificaÁ„o Preferida - Ao Vivo;Notifica√ß√£o Preferida - Ao Vivo;Z√© Neto & Cristiano;1;;163;;4,460,662;4,460,662;487N2T9nIPEHrlTZLL3SQs;2qkNnJvQvhLiZ63X1L3eFz
4132;Cauty†-†Ta To Gucci (Remix);Ta To Gucci (Remix);Cauty;1;;197;;4,458,066;4,458,066;2QUvtLq6oQaX0LNsYY2fas;7kuRvjpeUcn6qNV9IBXC2C
4133;Queen†-†Radio Ga Ga - Live Aid;Radio Ga Ga - Live Aid;Queen;1;;186;;4,457,010;4,457,010;1dfeR4HaWDbWqFHLkxsg1d;0YwBZKT8JE4U5TwmYE9BV9
4134;John Mayer†-†XO;XO;John Mayer;8;;184;;1,128,510;4,454,403;0hEurMDQu99nJRq8pTxO14;7cpCU3Denug5NGZsSpQl8v
4135;Harry Styles†-†Woman;Woman;Harry Styles;1;;127;;4,451,530;4,451,530;6KImCVD70vtIoJWnq6nGn3;33bURv895AN4FkBvgFo2dx
4136;Axel Wikner†-†Det draaar;Det draaar;Axel Wikner;6;;127;;1,502,541;4,450,955;07GczQ6OLSjvh0qTNn2w9Z;2jPnK9z0XgywuBoaJaCfZe
4137;Lil Uzi Vert†-†UnFazed;UnFazed;Lil Uzi Vert;1;;133;;4,443,320;4,443,320;4O15NlyKLIASxsJ0PrXPfz;5O8x1YlmLQopQHErxtDfi9
4138;Future†-†Astronauts;Astronauts;Future;1;;175;;4,442,837;4,442,837;1RyvyyTE3xzB2ZywiAwp0i;2vs5ubqg8QUbfyWZpMfvWe
4139;Arctic Monkeys†-†The World's First Ever Monster Truck Front Flip;The World's First Ever Monster Truck Front Flip;Arctic Monkeys;1;;169;;4,442,120;4,442,120;7Ln80lUS6He07XvHI8qqHH;5rqQTEIVK2PTuXU9GI2wT0
4140;Nicki Minaj†-†Ganja Burn;Ganja Burn;Nicki Minaj;1;;157;;4,437,818;4,437,818;0hCNtLu0JehylgoiP8L4Gh;3LHYmz86DxGInsRp3wiiW5
4141;Twenty One Pilots†-†Pet Cheetah;Pet Cheetah;Twenty One Pilots;1;;178;;4,437,434;4,437,434;3YQKmKGau1PzlVlkL1iodx;7daBwTiPNOVgoMUG4SICgh
4142;jxdn†-†Angels & Demons;Angels & Demons;jxdn;1;;197;;4,435,538;4,435,538;6Y64EaNqpqcZYTgs4c76gF;4GUj9MfPPkjpZskxb45uiX
4143;Fergie†-†M.I.L.F. $;M.I.L.F. $;Fergie;2;;166;;2,338,439;4,429,645;3r17AfJCCUqC9Lf0OAc73G;6GAWwjQv2qjNXaxbDtKy8t
4144;The 1975†-†If Youíre Too Shy (Let Me Know) - Edit;If You‚Äôre Too Shy (Let Me Know) - Edit;The 1975;1;;183;;4,429,092;4,429,092;3mIj9lX2MWuHmhNCA7LSCW;3iEqGBZ2wcpVzhiAcwXVC6
4145;DJ Snake†-†Fuego;Fuego;DJ Snake;1;;191;;4,426,272;4,426,272;540vIaP2JwjQb9dm3aArA4;660eekzsNZ7sdATvfIsAkR
4146;Kanye West†-†Ye vs. the People (starring TI as the People);Ye vs. the People (starring TI as the People);Kanye West;1;;171;;4,422,052;4,422,052;5K4W6rqBFWDnAN6FQUkS6x;69b0SDYOymaqYwm3la237H
4147;Young Thug†-†What's the Move;What's the Move;Young Thug;1;;185;;4,420,722;4,420,722;50co4Is1HCEo8bhOyUWKpn;3pTScODwk9tggZzmuH6xDY
4148;MarÌlia MendonÁa†-†Todo Mundo Vai Sofrer - Ao Vivo;Todo Mundo Vai Sofrer - Ao Vivo;Mar√≠lia Mendon√ßa;1;;200;;4,420,338;4,420,338;1yR65psqiazQpeM79CcGh8;4E6RdcCWMiHTu7zy1VTNDo
4149;Sech†-†ConfÌa;Conf√≠a;Sech;1;;199;;4,419,295;4,419,295;77ziqFxp5gaInVrF2lj4ht;5kbps8unnGH4raN5WduZuq
4150;Trippie Redd†-†Excitement;Excitement;Trippie Redd;1;;196;;4,416,484;4,416,484;6Xgp2XMz1fhVYe7i6yNAax;3WnTQDd9A3bpBfzCziElU9
4151;Trippie Redd†-†Toxic Waste;Toxic Waste;Trippie Redd;1;;191;;4,416,459;4,416,459;6Xgp2XMz1fhVYe7i6yNAax;1SxagO9GK0UUeEYLmH8Pln
4152;Imagine Dragons†-†Boomerang;Boomerang;Imagine Dragons;1;;192;;4,415,398;4,415,398;53XhwfbYqKCa1cC15pYq2q;2B1fuWoWaYnCXbjYp1gXg5
4153;Bryant Myers†-†Gan-Ga - Remix;Gan-Ga - Remix;Bryant Myers;1;;197;;4,409,061;4,409,061;6w9ToX5slZ4uIdmD17hJ3c;27qRmG3zOWPvMYUkpPdQ1g
4154;Norlie & KKV†-†Ingen annan rˆr mig som du;Ingen annan r√∂r mig som du;Norlie & KKV;6;;147;;1,278,754;4,408,558;2u8P7EawurNYoIzRtr5Knk;33aviAAemgEyRC2gJOOLw0
4155;Trippie Redd†-†!;!;Trippie Redd;1;;182;;4,401,357;4,401,357;6Xgp2XMz1fhVYe7i6yNAax;1qtHdSxiavDgUPZgpGqehx
4156;Harry Styles†-†Only Angel;Only Angel;Harry Styles;1;;130;;4,394,463;4,394,463;6KImCVD70vtIoJWnq6nGn3;5Lbsc65org0b85kNsPkluY
4157;Troye Sivan†-†Bloom;Bloom;Troye Sivan;1;;181;;4,392,718;4,392,718;3WGpXCj9YhhfX11TToZcXP;1hSOt9IeshMkuKP9ri4hOf
4158;Calvin Harris†-†Cash Out;Cash Out;Calvin Harris;1;;110;;4,388,201;4,388,201;7CajNmpbOovFoOoasH2HaY;0Ws8D3EWUDgY962Xftb0h5
4159;Sfera Ebbasta†-†Sciroppo;Sciroppo;Sfera Ebbasta;1;;164;;4,385,906;4,385,906;23TFHmajVfBtlRx5MXqgoz;4VVG3HBGaqSNZqIpmewIA6
4160;David Zowie†-†House Every Weekend;House Every Weekend;David Zowie;4;;142;;1,639,047;4,385,832;2yEkeJoFOvm6qHuECSDHFg;2rWisQk9hxSap9ZtTx45sv
4161;A$AP Rocky†-†Distorted Records;Distorted Records;A$AP Rocky;1;;183;;4,381,163;4,381,163;13ubrt8QOOCPljQ2FL1Kca;57q6BgYP4gN6hPQViCB3um
4162;Cobra Starship†-†Never Been In Love;Never Been In Love;Cobra Starship;4;;123;;1,201,853;4,381,076;2aYJ5LAta2ScCdfLhKgZOY;5JvD469hg7VQu2qobOAnuy
4163;Metro Boomin†-†Up To Something;Up To Something;Metro Boomin;1;;179;;4,375,954;4,375,954;0iEtIxbK0KxaSlF7G42ZOp;27P4XoNXXEV4lTc3sB61RK
4164;Boomdabash†-†Karaoke;Karaoke;Boomdabash;1;;189;;4,374,448;4,374,448;4mAsWDGLUIEdo6imU77WG6;0D4GpOPInKiPxEfQMchu4p
4165;Lil Uzi Vert†-†TwoÆ;Two¬Æ;Lil Uzi Vert;1;;137;;4,364,462;4,364,462;4O15NlyKLIASxsJ0PrXPfz;65kp3OFn7JXbCvkm3m2Ui2
4166;Capital Bra†-†Roli Glitzer Glitzer;Roli Glitzer Glitzer;Capital Bra;1;;180;;4,361,757;4,361,757;4WZGDpNwrC0vNQyl9QzF7d;5P8EPCYTLW2bR4PanlvEpI
4167;BTS†-†Outro: Tear;Outro: Tear;BTS;1;;170;;4,360,971;4,360,971;3Nrfpe0tUJi4K4DXYWgMUX;5p10VwQ8LRoyTc8LFrvPw6
4168;Mac Miller†-†Donald Trump;Donald Trump;Mac Miller;1;;162;;4,355,164;4,355,164;4LLpKhyESsyAXpc4laK94U;1yYzuNd0KRyHVJ3NH8apBt
4169;Nas†-†Cops Shot The Kid;Cops Shot The Kid;Nas;1;;158;;4,353,563;4,353,563;20qISvAhX20dpIbOOzGK3q;1vi9adPJiD4d22ybGp25hy
4170;Taylor Swift†-†I Did Something Bad;I Did Something Bad;Taylor Swift;1;;157;;4,352,536;4,352,536;06HL4z0CvFAxyc27GXpf02;4svZDCRz4cJoneBpjpx8DJ
4171;Lil Peep†-†Benz Truck - ?????;Benz Truck - –≥–µ–ª–∏–∫;Lil Peep;1;;142;;4,348,390;4,348,390;2kCcBybjl3SAtIcwdWpUe3;22fRl49GSpRdu3J2EPj1i6
4172;PARTYNEXTDOOR†-†Not Nice;Not Nice;PARTYNEXTDOOR;2;;178;;2,196,297;4,346,018;2HPaUgqeutzr3jx5a9WyDV;4STaHtfguDMkWbPEo6Fwcx
4173;Lil Peep†-†Cry Alone;Cry Alone;Lil Peep;1;;181;;4,345,605;4,345,605;2kCcBybjl3SAtIcwdWpUe3;4uHscE8VF6F6mKU3ECjIKr
4174;Luche†-†Stamm Fort;Stamm Fort;Luche;1;;197;;4,343,251;4,343,251;3yiEJ9SByXZMXTwaKdVFN4;7iTTQvztpfrDneVSX9IGBD
4175;Bonez MC†-†Nummer unterdr¸ckt;Nummer unterdr√ºckt;Bonez MC;1;;186;;4,342,180;4,342,180;1aS5tqEs9ci5P9KD9tZWa6;2SRVj6ceeIffVEm9NFyRHI
4176;Drake†-†Dreams Money Can Buy;Dreams Money Can Buy;Drake;1;;196;;4,321,201;4,321,201;3TVXtAsR1Inumwj472S9r4;1qyFlfPREPbRcS2BNszdYI
4177;The 1975†-†Love It If We Made It;Love It If We Made It;The 1975;1;;157;;4,316,286;4,316,286;3mIj9lX2MWuHmhNCA7LSCW;7MRY4VpCuZvBmFda6ZCk2G
4178;RAF Camora†-†Puta Madre;Puta Madre;RAF Camora;1;;199;;4,311,097;4,311,097;0Dvx6p8JDyzeOPGmaCIH1L;6cHxkkZ3TZUKsjd13pIO1p
4179;Panic! At The Disco†-†Roaring 20s;Roaring 20s;Panic! At The Disco;1;;163;;4,306,040;4,306,040;20JZFwl6HVl6yg8a4H3ZqK;0wdV94AXGRphrbkDWLNzVC
4180;Trippie Redd†-†Mac 10;Mac 10;Trippie Redd;1;;193;;4,302,449;4,302,449;6Xgp2XMz1fhVYe7i6yNAax;2KEux6D75xjj6fdabXpeAu
4181;XXXTENTACION†-†love yourself (interlude);love yourself (interlude);XXXTENTACION;1;;168;;4,292,822;4,292,822;15UsOTVnJzReFVN1VCnxy4;1Znlc3UZAbSodFaMBjdpsX
4182;MC MM†-†SÛ Quer Vrau;S√≥ Quer Vrau;MC MM;1;;183;;4,291,810;4,291,810;3a5ydeAaojKa3CHWe5PVWK;68uKHxQzoY6gd7YSKJf21J
4183;Logic†-†The Return;The Return;Logic;1;;158;;4,289,914;4,289,914;4xRYI6VqpkE3UwrDrAZL8L;0ATmjiSoHDCHeeQ9FcvZOW
4184;Logic†-†Wu Tang Forever (ft. Ghostface Killah, Raekwon, RZA, Method Man, Inspectah Deck, Cappadonna, Jackpot Scotty Wotty, U-God, Masta Killa, GZA);Wu Tang Forever (ft. Ghostface Killah, Raekwon, RZA, Method Man, Inspectah Deck, Cappadonna, Jackpo;Logic;1;;192;;4,285,515;4,285,515;4xRYI6VqpkE3UwrDrAZL8L;6VDz4m1vEGHDDqQojf1mpc
4185;Metro Boomin†-†Borrowed Love;Borrowed Love;Metro Boomin;1;;191;;4,285,014;4,285,014;0iEtIxbK0KxaSlF7G42ZOp;0McI9sOmkpfd4E72njtU0G
4186;Tory Lanez†-†MiAMi;MiAMi;Tory Lanez;1;;179;;4,283,784;4,283,784;2jku7tDXc6XoB6MO2hFuqg;6bMIExEulvwM2X6zsuiYwr
4187;T.I.†-†No Mediocre;No Mediocre;T.I.;4;;115;;1,223,271;4,283,550;4OBJLual30L7gRl5UkeRcT;38aECKrbMv2F5FsYYCewCQ
4188;Louis Tomlinson†-†Miss You;Miss You;Louis Tomlinson;1;;165;;4,280,976;4,280,976;57WHJIHrjOE3iAxpihhMnp;3zxrecYFao03IrrcyFiaMU
4189;Jack & Jack†-†Like That;Like That;Jack & Jack;3;;130;;1,663,727;4,280,698;1INuLZXjjVbcJRyWvD1iSq;6rnl5HwEvhsD3wZ6MXZzBp
4190;Ozuna†-†Te SoÒÈ de Nuevo;Te So√±√© de Nuevo;Ozuna;1;;199;;4,280,156;4,280,156;1i8SpTcr7yvPOmcqrbnVXY;7lR4UmEDJ1ngczVX2NiNi4
4191;Big Sean†-†Pull Up N Wreck (& Metro Boomin);Pull Up N Wreck (& Metro Boomin);Big Sean;1;;166;;4,277,967;4,277,967;0c173mlxpT3dSFRgMO8XPh;7DuvVy7JfFgXwWlVzyyPys
4192;Ozuna†-†Aura;Aura;Ozuna;1;;160;;4,275,939;4,275,939;1i8SpTcr7yvPOmcqrbnVXY;1AVu7Kc2MRrLfOG1RCEf07
4193;Stromae†-†Papaoutai;Papaoutai;Stromae;4;;45;;1,091,413;4,264,808;5j4HeCoUlzhfWtjAfM1acR;6MvTH94jL3GxlVFO5Ssk1L
4194;Avicii†-†Silhouettes - Original Radio Edit;Silhouettes - Original Radio Edit;Avicii;1;;193;;4,263,880;4,263,880;1vCWHaC5f2uS3yhpwWbIA6;1nO67wic65N413c11zKxM7
4195;The 1975†-†TOOTIMETOOTIMETOOTIME;TOOTIMETOOTIMETOOTIME;The 1975;1;;167;;4,262,643;4,262,643;3mIj9lX2MWuHmhNCA7LSCW;6wvlEKW2qxucJSBXYpMV2P
4196;The Weeknd†-†As You Are;As You Are;The Weeknd;2;;91;;2,611,873;4,256,236;1Xyo4u8uXC1ZmMpatF05PJ;5hmO72DpMfddRFBbVdPoEX
4197;The 1975†-†Somebody Else;Somebody Else;The 1975;2;;129;;2,363,296;4,253,935;3mIj9lX2MWuHmhNCA7LSCW;5hc71nKsUgtwQ3z52KEKQk
4198;Lil Baby†-†Business Is Business (Lil Baby & Gunna);Business Is Business (Lil Baby & Gunna);Lil Baby;1;;192;;4,250,843;4,250,843;5f7VJjfbwm532GiveGC0ZK;7roKDmJDOzkpfGpUQJ5EnL
4199;Eleni Foureira†-†Fuego;Fuego;Eleni Foureira;1;;177;;4,250,022;4,250,022;39E15l8zeCDYpSZwFNX4G2;4TwWOcvjY1qt3QJvtveAGm
4200;Logic†-†Grandpa's Space Ship;Grandpa's Space Ship;Logic;1;;167;;4,248,642;4,248,642;4xRYI6VqpkE3UwrDrAZL8L;3atCD3dVosUsd3KM2yzfeC
4201;Kendrick Lamar†-†untitled 01 | 08.19.2014.;untitled 01 | 08.19.2014.;Kendrick Lamar;1;;58;;4,245,192;4,245,192;2YZyLoL8N0Wb9xBt1NhZWg;6OkOFxU6j0UufR97VgSnS7
4202;Migos†-†Too Much Jewelry;Too Much Jewelry;Migos;1;;182;;4,241,959;4,241,959;6oMuImdp5ZcFhWP0ESe6mG;4loAa1lBkE83qJXU1ddmCV
4203;EXO†-†Tempo;Tempo;EXO;1;;197;;4,241,042;4,241,042;3cjEqqelV9zb4BYE3qDQ4O;4EjUFjzi4ErWjklOA3Aslu
4204;Lana Del Rey†-†13 Beaches;13 Beaches;Lana Del Rey;1;;125;;4,239,120;4,239,120;00FQb4jTyendYWaN8pK0wa;4mq14Qa6OehdiyZFtHcdCH
4205;PNL†-†91's;91's;PNL;1;;172;;4,238,492;4,238,492;3NH8t45zOTqzlZgBvZRjvB;58st6r10Ze6QomHs0BMUA8
4206;Trippie Redd†-†Shake It Up;Shake It Up;Trippie Redd;1;;173;;4,232,996;4,232,996;6Xgp2XMz1fhVYe7i6yNAax;6yz0Jndhv0QjKdpcEMbOjz
4207;Farid Bang†-†INTERNATIONAL GANGSTAS;INTERNATIONAL GANGSTAS;Farid Bang;1;;173;;4,227,364;4,227,364;2JwyRtuXf2l6sTnSnGVIa1;4IAVIBh9jbYN30DwpHFMD4
4208;Ed Sheeran†-†Perfect Symphony (Ed Sheeran & Andrea Bocelli);Perfect Symphony (Ed Sheeran & Andrea Bocelli);Ed Sheeran;1;;191;;4,220,954;4,220,954;6eUKZXaKkcviH0Ku9w2n3V;3zl7j5ua8mF4JDYuxrfo01
4209;21 Savage†-†My Choppa Hate Niggas;My Choppa Hate Niggas;21 Savage;1;;150;;4,219,006;4,219,006;1URnnhqYAYcrqrcwql10ft;2D2w9943rsnJOGCrI4aMQp
4210;Kygo†-†Carry Me;Carry Me;Kygo;2;;186;;2,134,874;4,211,655;23fqKkggKUBHNkbKtXEls4;3FZEv9JddkjHNFiMVxJYpS
4211;Shawn Mendes†-†When You're Ready;When You're Ready;Shawn Mendes;1;;195;;4,203,767;4,203,767;7n2wHs1TKAczGzO7Dd2rGr;03vyB3AHCuEGfhh7wPc7Yf
4212;Ty Dolla $ign†-†Clout;Clout;Ty Dolla $ign;1;;180;;4,203,727;4,203,727;7c0XG5cIJTrrAgEC3ULPiq;1u0CD4fcBUB1xrG9fNgejh
4213;Nicki Minaj†-†Rich Sex;Rich Sex;Nicki Minaj;1;;176;;4,199,291;4,199,291;0hCNtLu0JehylgoiP8L4Gh;7kph8uPhOXHMfKzPJvIeah
4214;Calvin Harris†-†Prayers Up;Prayers Up;Calvin Harris;1;;120;;4,195,546;4,195,546;7CajNmpbOovFoOoasH2HaY;4KaIJ1FWXUoAAnOts1YWjD
4215;6LACK†-†Balenciaga Challenge;Balenciaga Challenge;6LACK;1;;176;;4,193,702;4,193,702;4IVAbR2w4JJNJDDRFP3E83;6Zisja44KqMZj4GM4UY6Yv
4216;Wiz Khalifa†-†Go Hard or Go Home;Go Hard or Go Home;Wiz Khalifa;4;;144;;1,325,458;4,192,145;137W8MRPWKqSmrBGDBFSop;4IXiFMhtXEbSEG8UoAeTwD
4217;G-Eazy†-†Drifting;Drifting;G-Eazy;2;;112;;2,324,825;4,192,128;02kJSzxNuaWGqwubyUba0Z;5sv4LTz8qayQYnXlzaxg2x
4218;Ghali†-†Cara Italia;Cara Italia;Ghali;1;;188;;4,187,081;4,187,081;3egWSWp7Y4FyCKIyvXbw7L;7K8krdGeSIvwDGw1WUqJuK
4219;Kendrick Lamar†-†These Walls;These Walls;Kendrick Lamar;1;;41;;4,185,613;4,185,613;2YZyLoL8N0Wb9xBt1NhZWg;7uWVT3UkCAZyANvv0bdyQn
4220;Linkin Park†-†Bleed It Out;Bleed It Out;Linkin Park;1;;130;;4,181,519;4,181,519;6XyY86QOPPrYVGvF9ch6wz;3qmvK8QARSPkFTuKeIXSbs
4221;Diana Krall†-†Have Yourself a Merry Little Christmas;Have Yourself a Merry Little Christmas;Diana Krall;3;;110;;1,702,669;4,179,158;5z1VAFwT35EVvCp1XlZZuL;7yZaedle28iR0rBGsXovAX
4222;The Beatles†-†Here Comes The Sun - Remastered;Here Comes The Sun - Remastered;The Beatles;2;;107;;2,499,762;4,172,171;3WrFJ7ztbogyGnTHbHJFl2;45yEy5WJywhJ3sDI28ajTm
4223;Capo Plaza†-†Tesla;Tesla;Capo Plaza;1;;198;;4,169,823;4,169,823;5SulO4l40qDuV9zUGLZx7n;093RgZ7RXHZwIrxZhZYX4Q
4224;5 Seconds of Summer†-†Valentine;Valentine;5 Seconds of Summer;1;;173;;4,169,324;4,169,324;5Rl15oVamLq7FbSb0NNBNy;19hh7DkfRBrpRGYfKlw7jb
4225;Panic! At The Disco†-†Dancing's Not A Crime;Dancing's Not A Crime;Panic! At The Disco;1;;172;;4,166,609;4,166,609;20JZFwl6HVl6yg8a4H3ZqK;6PFoEnjp0PAe5siGswjH9i
4226;Panic! At The Disco†-†Death Of A Bachelor;Death Of A Bachelor;Panic! At The Disco;2;;128;;2,209,164;4,163,016;20JZFwl6HVl6yg8a4H3ZqK;1BECwm5qkaBwlbfo4kpYx8
4227;Queen†-†Love Of My Life - Remastered 2011;Love Of My Life - Remastered 2011;Queen;1;;199;;4,157,704;4,157,704;1dfeR4HaWDbWqFHLkxsg1d;4YJUTdZ0Pgl0ZeNyHYXeLd
4228;Luciano†-†Meer;Meer;Luciano;1;;190;;4,156,714;4,156,714;3CJKkU0XuElRT1z8rEtIYg;1LcvTvRfWrQjrF6aymfugd
4229;Carnage†-†i Shyne;i Shyne;Carnage;1;;175;;4,154,936;4,154,936;7CCjtD0hCK005Bvg2WG1a7;0AcHbiMs86CCgprvc7E1gs
4230;GASHI†-†Creep On Me;Creep On Me;GASHI;1;;179;;4,154,838;4,154,838;0JOxt5QOwq0czoJxvSc5hS;1MUL6DO2gVimj2YrVedubd
4231;Trippie Redd†-†Missing My Idols;Missing My Idols;Trippie Redd;1;;180;;4,148,322;4,148,322;6Xgp2XMz1fhVYe7i6yNAax;5HnxL39pSgVVQMLP7WnSfv
4232;BTS†-†Trivia ? : Seesaw;Trivia ËΩâ : Seesaw;BTS;1;;172;;4,147,512;4,147,512;3Nrfpe0tUJi4K4DXYWgMUX;1ZPpGPko8oULTmi34rozMh
4233;Russ†-†The Flute Song;The Flute Song;Russ;1;;177;;4,133,199;4,133,199;1z7b1Pr1rSlvWRzsW3HOrS;6pGuOWYOFDcSgmVvFWRWSv
4234;Harry Styles†-†From the Dining Table;From the Dining Table;Harry Styles;1;;139;;4,132,301;4,132,301;6KImCVD70vtIoJWnq6nGn3;1IF5UcqRO42D12vYwceOY6
4235;Lil Yachty†-†Yacht Club;Yacht Club;Lil Yachty;1;;196;;4,125,479;4,125,479;6icQOAFXDZKsumw3YXyusw;5R2rsbwCDXORX2tLfprRmM
4236;MUNA†-†Winterbreak - TiÎsto's Deep House Remix;Winterbreak - Ti√´sto's Deep House Remix;MUNA;2;;182;;2,097,395;4,124,703;6xdRb2GypJ7DqnWAI2mHGn;2I0Q1wxFRdnDYtG6Q8W47S
4237;Sia†-†Reaper;Reaper;Sia;2;;128;;2,225,181;4,122,355;5WUlDfRSoLAfcVSX1WnrxN;1usLCyaUZ2y0uoPmKj1uYo
4238;M·rcia Fellipe†-†Quem Me Dera;Quem Me Dera;M√°rcia Fellipe;1;;193;;4,116,188;4,116,188;3OxZ4asD88P1lJJmLcXz4K;2lAyctg5FocS67eksHoyIg
4239;Taylor Swift†-†Donít Blame Me;Don‚Äôt Blame Me;Taylor Swift;1;;175;;4,109,768;4,109,768;06HL4z0CvFAxyc27GXpf02;1R0a2iXumgCiFb7HEZ7gUE
4240;Veysel†-†UFF;UFF;Veysel;1;;183;;4,104,415;4,104,415;4VuARVJiWGsH2msKTdsKdQ;6XjEOPgbgHKcaHcunEHSJJ
4241;The Chainsmokers†-†Last Day Alive;Last Day Alive;The Chainsmokers;1;;139;;4,097,419;4,097,419;69GGBxA162lTqCwzJG5jLp;6GeD5g9vZTz25Egf8kxoIY
4242;Kendrick Lamar†-†Institutionalized;Institutionalized;Kendrick Lamar;1;;53;;4,091,759;4,091,759;2YZyLoL8N0Wb9xBt1NhZWg;5kqQoLsjAHHxXmVe4oBT83
